"number","project","owner","reviewer","date","message"
"53200","platform/packages/apps/Settings","Ryan Baxter","Ryan Baxter","2013-03-08 02:05:14.805000000","Patch Set 1:

@Shuhrat Dehkanov

Thanks, just noticed this while messing around with tethering and figured I'd take a look at it."
"53200","platform/packages/apps/Settings","Ryan Baxter","Amith Yamasani","2013-03-08 18:24:21.395000000","Patch Set 1: Verified+1 Code-Review+2"
"53442","platform/packages/apps/Settings","Henrik Baard","Amith Yamasani","2013-03-12 21:56:33.054000000","Patch Set 1: Code-Review+2"
"53442","platform/packages/apps/Settings","Henrik Baard","Amith Yamasani","2013-03-12 21:56:41.509000000","Patch Set 1: Verified+1"
"53981","platform/packages/apps/Settings","Jaewan Kim","Jeff Sharkey","2013-03-19 16:45:05.431000000","Patch Set 1:

(1 comment)"
"53981","platform/packages/apps/Settings","Jaewan Kim","Jaewan Kim","2013-03-19 17:13:34.197000000","Patch Set 1:

(1 comment)"
"53981","platform/packages/apps/Settings","Jaewan Kim","Jeff Sharkey","2013-03-19 17:31:00.610000000","Patch Set 1:

(1 comment)"
"53981","platform/packages/apps/Settings","Jaewan Kim","Jaewan Kim","2013-03-20 02:23:42.205000000","Patch Set 1:

(1 comment)

Also, I moved the mStatsSession's initialization to onCreate."
"53981","platform/packages/apps/Settings","Jaewan Kim","Jeff Sharkey","2013-03-20 17:08:24.738000000","Patch Set 2: Verified+1 Code-Review+2

awesome, thx!  :)"
"53981","platform/packages/apps/Settings","Jaewan Kim","Jaewan Kim","2013-03-21 01:41:51.572000000","Patch Set 2:

Thank you for reviewing my change."
"54000","platform/frameworks/opt/telephony","Takeshi Aimi","Robert Greenwalt","2013-03-19 16:18:13.356000000","Patch Set 1: Code-Review+1

I'd like to get away from system properties, but until we do this looks good."
"54000","platform/frameworks/opt/telephony","Takeshi Aimi","Deckard Autoverifier","2013-03-19 20:21:35.286000000","Patch Set 1: Verified-1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.

Patchset creates breakage in Google's internal tree.

Assigning reviewer(s): wink@google.com

Reviewers, only accept this change if you know that you will be able to fix the
breakage internally.  (If you verify +1, Deckard will remove the verify -1
shortly thereafter.)"
"54000","platform/frameworks/opt/telephony","Takeshi Aimi","Robert Greenwalt","2013-07-31 16:50:22.308000000","Patch Set 2: Code-Review-1

(1 comment)"
"54000","platform/frameworks/opt/telephony","Takeshi Aimi","Takeshi Aimi","2013-07-31 18:13:51.699000000","Patch Set 2:

(1 comment)

Thanks Robert for your review!
I've updated patch set to use mPhoneBase.setSystemProperty()"
"54000","platform/frameworks/opt/telephony","Takeshi Aimi","Robert Greenwalt","2013-07-31 18:14:30.592000000","Patch Set 3: Verified+1"
"54000","platform/frameworks/opt/telephony","Takeshi Aimi","Robert Greenwalt","2013-07-31 18:14:43.538000000","Patch Set 3: Code-Review+2

Thanks!"
"54010","platform/packages/apps/Settings","Johan Redestig","Jeff Sharkey","2013-03-25 17:53:53.258000000","Patch Set 1:

could you elaborate a bit more about ``weird packages``?  there might be a deeper bug here."
"54010","platform/packages/apps/Settings","Johan Redestig","Kenneth Westin","2013-03-25 19:29:36.386000000","Patch Set 1:

If you have a service defined in manifest as:
<service android:name=``.Xxx`` android:exported=``false`` />"
"54010","platform/packages/apps/Settings","Johan Redestig","Kenneth Westin","2013-03-25 19:58:49.115000000","Patch Set 1:

...and in an <application> with no label or icon."
"54010","platform/packages/apps/Settings","Johan Redestig","Johan Redestig","2013-03-26 07:03:46.562000000","Patch Set 2:

I updated the commit message with Kennets comments."
"54010","platform/packages/apps/Settings","Johan Redestig","Deckard Autoverifier","2013-04-07 00:57:49.311000000","Patch Set 2: Verified+1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.

Patchset merges and builds in Google's internal tree.

Assigning reviewer(s): yamasani@google.com

Everything merges and builds.  Congratulations!"
"54010","platform/packages/apps/Settings","Johan Redestig","Amith Yamasani","2013-04-16 13:16:16.317000000","Patch Set 2: Code-Review+2"
"54206","platform/frameworks/opt/telephony","Ajay Nambi","Deckard Autoverifier","2013-03-23 03:33:01.586000000","Patch Set 2: Verified-1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.

Patchset creates breakage in Google's internal tree.

Assigning reviewer(s): wink@google.com

Reviewers, only accept this change if you know that you will be able to fix the
breakage internally.  (If you verify +1, Deckard will remove the verify -1
shortly thereafter.)"
"54206","platform/frameworks/opt/telephony","Ajay Nambi","Wink Saville","2013-04-10 21:53:49.655000000","Patch Set 2: Code-Review+1

Verifying."
"54206","platform/frameworks/opt/telephony","Ajay Nambi","Wink Saville","2013-04-10 23:58:39.037000000","Patch Set 2: Verified+1 Code-Review+2"
"54206","platform/frameworks/opt/telephony","Ajay Nambi","Deckard Autoverifier","2013-04-11 17:18:58.917000000","Patch Set 2: -Verified"
"54272","platform/frameworks/opt/telephony","Johan Redestig","Wink Saville","2013-03-21 12:25:27.793000000","Patch Set 1: Verified+1 Code-Review+2"
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Wink Saville","2013-03-21 18:57:06.486000000","Patch Set 1: Code-Review-1

(1 comment)"
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Alex Yakavenka","2013-03-21 19:03:58.421000000","Patch Set 1:

(1 comment)"
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Wink Saville","2013-03-21 19:32:49.090000000","Patch Set 1:

(1 comment)"
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Deckard Autoverifier","2013-03-23 05:17:59.832000000","Patch Set 1: Verified-1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.

Patchset creates breakage in Google's internal tree.

Assigning reviewer(s): wink@google.com

Reviewers, only accept this change if you know that you will be able to fix the
breakage internally.  (If you verify +1, Deckard will remove the verify -1
shortly thereafter.)"
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Wink Saville","2013-03-25 23:29:07.409000000","Patch Set 2: Code-Review-1

(1 comment)"
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Alex Yakavenka","2013-03-26 19:49:41.474000000","Patch Set 2:

(1 comment)"
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Alex Yakavenka","2013-03-26 19:52:40.566000000","Patch Set 4:

not sure what happened to patch set 3..."
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Wink Saville","2013-03-26 21:39:18.457000000","Patch Set 4: Code-Review-1

(1 comment)

LGTM, one tweak to the commit message please."
"54310","platform/frameworks/opt/telephony","Alex Yakavenka","Wink Saville","2013-03-26 21:55:07.434000000","Patch Set 5: Verified+1 Code-Review+2"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Deckard Autoverifier","2013-03-23 07:17:58.080000000","Patch Set 1: Verified+1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.

Patchset merges and builds in Google's internal tree.

Assigning reviewer(s): wink@google.com

Everything merges and builds.  Congratulations!"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Deckard Autoverifier","2013-09-25 16:29:53.368000000","Patch Set 1: -Verified

This is an automated message from the Deckard Autoverifier.

Deckard's verification is more than 6 months old; removing.
If there is no verification from another reviewer, Deckard will
reverify the change"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Ajay Nambi","2013-09-26 05:34:18.579000000","Patch Set 1: Code-Review+1"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Wink Saville","2013-09-26 15:38:49.127000000","Patch Set 1: Code-Review-1

(1 comment)

Jake your opinion"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Wink Saville","2013-09-26 15:43:39.252000000","Patch Set 1:

(1 comment)"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Deckard Autoverifier","2013-10-02 17:20:35.543000000","Patch Set 3: Verified-1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.
Patchset merges but does not build in Google's internal Android source tree.

Assigning reviewer(s): wink@google.com

Reviewers, only accept this change if you know that you will be able to fix the
breakage internally.  (If you verify +1, Deckard will remove the verify -1
shortly thereafter.)"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Wink Saville","2013-10-03 19:32:58.221000000","Patch Set 3: Code-Review-1

(1 comment)"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","sudheer reddy yampalla","2013-10-08 19:29:18.910000000","Patch Set 3:

(1 comment)"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Ajay Nambi","2013-10-09 17:09:22.494000000","Patch Set 4: Code-Review+1"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Deckard Autoverifier","2013-10-18 03:55:21.864000000","Patch Set 4: Verified+1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.
Patchset merges and builds in Google's internal Android source tree.

Assigning reviewer(s): wink@google.com

Everything merges and builds.  Congratulations!"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","John Huang","2013-11-20 23:57:07.863000000","Patch Set 4:

(1 comment)"
"54441","platform/frameworks/opt/telephony","Sudheer Reddy Yampalla","Wink Saville","2013-11-21 22:36:46.610000000","Patch Set 4: Verified+1 Code-Review+2

(1 comment)"
"54460","platform/packages/apps/Settings","Sungmin Choi","Sungmin Choi","2013-03-22 05:53:05.511000000","Patch Set 1:

Of course, need to be translated for all languages."
"54460","platform/packages/apps/Settings","Sungmin Choi","Elliott Hughes","2013-03-22 05:56:19.395000000","Patch Set 1:

that wouldn't be the first time zone that isn't properly translated in Settings. i'd like to kill these translations by exposing some more icu4c API so i can have Settings do something like this instead:

 for each time zone Settings shows:
   if the time zone's country == the user's country:
     use the display name appropriate to the current time (``Eastern Standard Time``, ``Pacific Daylight Time``)
   else:
     use the exemplar city (``Calcutta``, ``コルカタ``)
     as an optional extra, i could add the translated country name too (``Calcutta (India)``).

that seems to be roughly what the _intent_ of the Settings xml files was meant to be, even if that's not actually what we ended up with.

i'd been hoping to do this for the last two weeks, but other stuff keeps coming up. maybe tomorrow..."
"54460","platform/packages/apps/Settings","Sungmin Choi","Deckard Autoverifier","2013-03-22 22:11:36.010000000","Patch Set 1: Verified-1

This is an automated message from the Deckard Autoverifier.

Patchset creates breakage in AOSP.  The following snippet of `make` output may point you in the right direction:
find: `src': No such file or directory
external/sepolicy/bluetooth.te``:13:ERROR 'unknown type tun_device' at token ';' on line 4269:
allow bluetooth { tun_device uhid_device hci_attach_dev }:chr_file { { getattr open read ioctl lock } { open append write } };
# Device accesses.
checkpolicy:  error(s) encountered while parsing configuration
make: *** [out/target/product/generic/obj/ETC/sepolicy_intermediates/sepolicy] Error 1



Patchset creates breakage in Google's internal tree.

If your patchset has a dependency in a separate project, please ensure that
both changes are uploaded with the same Change-Id."
"54460","platform/packages/apps/Settings","Sungmin Choi","Deckard Autoverifier","2013-03-23 05:20:40.429000000","Patch Set 2: Verified+1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.

Patchset merges and builds in Google's internal tree.

Assigning reviewer(s): yamasani@google.com

Everything merges and builds.  Congratulations!"
"54460","platform/packages/apps/Settings","Sungmin Choi","Deckard Autoverifier","2013-09-25 16:29:54.108000000","Patch Set 2: -Verified

This is an automated message from the Deckard Autoverifier.

Deckard's verification is more than 6 months old; removing.
If there is no verification from another reviewer, Deckard will
reverify the change"
"54460","platform/packages/apps/Settings","Sungmin Choi","Deckard Autoverifier","2013-10-02 15:57:54.842000000","Patch Set 2: Verified-1

This is an automated message from the Deckard Autoverifier.

Patchset does not merge in AOSP.
The following snippet of `git merge` output may point you in the right direction:

  diff --cc res/xml/timezones.xml
index 0030cdd,546da11..0000000
--- a/res/xml/timezones.xml
+++ b/res/xml/timezones.xml
@@@ -1,86 -1,87 +1,174 @@@
  <timezones>
++<<<<<<< HEAD
 +    <timezone id=``Pacific/Majuro``></timezone>
 +    <timezone id=``Pacific/Midway``></timezone>
...


If you wish to pursue this change, please rebase and upload a new patchset."
"54460","platform/packages/apps/Settings","Sungmin Choi","Deckard Autoverifier","2013-10-08 03:52:37.900000000","Patch Set 3: Verified-1

This is an automated message from the Deckard Autoverifier.

Patchset merges but does not build in AOSP.
The following snippet of `make` output may point you in the right direction:

  make: *** No rule to make target `out/target/common/obj/JAVA_LIBRARIES/conscrypt_intermediates/classes.jar', needed by `out/target/common/obj/JAVA_LIBRARIES/bouncycastle_intermediates/classes-full-debug.jar'.  Stop.



If your patchset has a dependency in a separate project, please ensure that
both changes are uploaded with the same Change-Id."
"54460","platform/packages/apps/Settings","Sungmin Choi","Deckard Autoverifier","2013-10-18 04:07:29.601000000","Patch Set 3: Verified+1

This is an automated message from the Deckard Autoverifier.

Patchset merges and builds in AOSP.
Patchset merges and builds in Google's internal Android source tree.

Assigning reviewer(s): yamasani@google.com

Everything merges and builds.  Congratulations!"
